,FSA_SystemDate,Transaction_Type,Behavioural draw-downs of committed facilities,Behavioural inflows from loans and advances,Behavioural outflows from deposits
4128,2023-12-15,C6030,1843568.43,15154934.86,5537450.779999999
4129,2023-12-15,C6040,1843568.43,15154934.86,5213203.5
4130,2023-12-15,C6050,1843568.43,15154934.86,5414063.59
4131,2023-12-15,C6060,1843568.43,15154934.86,5437089.3
4132,2023-12-15,C6070,1843568.43,15154934.86,5524785.6899999995
4133,2023-12-15,C6080,1843568.43,15154934.86,6713381.23
4134,2023-12-15,C6090,1843568.43,15154934.86,12622318.91
4135,2023-12-15,C7000,1843568.43,15154934.86,12517501.47
4136,2023-12-15,C7010,1843568.43,15154934.86,8952335.45
4137,2023-12-15,C7020,1843568.43,15154934.86,11378336.58
4138,2023-12-15,C7030,1843568.43,15154934.86,13348826.27
4139,2023-12-15,C7040,1843568.43,15154934.86,18402452.5
4140,2023-12-15,C7050,1843568.43,15154934.86,16216805.530000001
4141,2023-12-15,C7060,1843568.43,15154934.86,15738273.469999999
4142,2023-12-15,C7070,1843568.43,15154934.86,23958194.85
4143,2023-12-15,C7080,1843568.43,15154934.86,21098185.669999998
4144,2023-12-15,C7090,1843568.43,15154934.86,24624221.83
4145,2023-12-15,C7100,1843568.43,15154934.86,22350153.580000002
4146,2023-12-15,C7110,1843568.43,15154934.86,24001227.759999998
4147,2023-12-15,C7120,1843568.43,15154934.86,8353716.3
4148,2023-12-15,C7130,1843568.43,15154934.86,9348008.61
4149,2023-12-15,C7140,1843568.43,15154934.86,31484180.05
4150,2023-12-15,C7150,1265811.38,12284334.92,11788621.96
4151,2023-12-15,C7160,1265811.38,12284334.92,7231379.09
4152,2023-12-15,C7170,1265811.38,12284334.92,7252414.61
4153,2023-12-15,C7180,1265811.38,12284334.92,5188649.06
4154,2023-12-15,C7190,1265811.38,12284334.92,3936400.4
4155,2023-12-15,C7200,1265811.38,12284334.92,5576738.0
4156,2023-12-15,C7210,1265811.38,12284334.92,7240236.56
4157,2023-12-15,C7220,1265811.38,12284334.92,10905688.58
4158,2023-12-15,C7230,1265811.38,12284334.92,3893905.0300000003
4159,2023-12-15,C7240,1265811.38,12284334.92,4127870.0300000003
4160,2023-12-15,C7250,1265811.38,12284334.92,4369535.64
4161,2023-12-15,C7260,1265811.38,12284334.92,4090010.8200000003
4162,2023-12-15,C7270,1265811.38,12284334.92,4399636.9799999995
4163,2023-12-15,C7280,1265811.38,12284334.92,6673125.46
4164,2023-12-15,C7290,1265811.38,12284334.92,3535772.54
4165,2023-12-15,C7300,1265811.38,12284334.92,5467120.659999999
4166,2023-12-15,C7310,1265811.38,12284334.92,4089323.9
4167,2023-12-15,C7320,1265811.38,12284334.92,5757231.56
4168,2023-12-15,C7330,1265811.38,12284334.92,79670378.14
4169,2023-12-15,C7340,1265811.38,12284334.92,3258943.46
4170,2023-12-15,C7350,1265811.38,12284334.92,5333384.07
4171,2023-12-15,C7360,1265811.38,12284334.92,5301881.42
4172,2023-12-15,C7370,1265811.38,12284334.92,3899470.82
4173,2023-12-15,C7380,1265811.38,12284334.92,2246943.21
4174,2023-12-15,C7390,1265811.38,12284334.92,917651.9500000001
4175,2023-12-15,C7400,1265811.38,12284334.92,1169315.35
4176,2023-12-15,C7410,1265811.38,12284334.92,2679287.75
4177,2023-12-15,C7420,1265811.38,12284334.92,1761109.23
4178,2023-12-15,C7430,1265811.38,12284334.92,3393389.76
4179,2023-12-15,C7440,1265811.38,12284334.92,15199306.56
4180,2023-12-15,C7450,1265811.38,12284334.92,2223515.18
4181,2023-12-15,C7460,899273.6000000001,10289390.8,854313.55
4182,2023-12-15,C7470,899273.6000000001,10289390.8,3101815.1
4183,2023-12-15,C7480,899273.6000000001,10289390.8,2941735.37
4184,2023-12-15,C7490,899273.6000000001,10289390.8,3212720.13
4185,2023-12-15,C7500,899273.6000000001,10289390.8,3290818.2800000003
4186,2023-12-15,C7510,899273.6000000001,10289390.8,1482512.42
4187,2023-12-15,C7520,899273.6000000001,10289390.8,2903201.75
4188,2023-12-15,C7530,899273.6000000001,10289390.8,2896743.8800000004
4189,2023-12-15,C7540,899273.6000000001,10289390.8,2077289.01
4190,2023-12-15,C7550,899273.6000000001,10289390.8,2355235.69
4191,2023-12-15,C7560,899273.6000000001,10289390.8,3516877.92
4192,2023-12-15,C7570,899273.6000000001,10289390.8,3047646.21
4193,2023-12-15,C7580,899273.6000000001,10289390.8,5086649.8
4194,2023-12-15,C7590,899273.6000000001,10289390.8,3060011.1
4195,2023-12-15,C7600,899273.6000000001,10289390.8,4947575.58
4196,2023-12-15,C7610,899273.6000000001,10289390.8,4388220.63
4197,2023-12-15,C7620,899273.6000000001,10289390.8,3677735.74
4198,2023-12-15,C7630,899273.6000000001,10289390.8,5855310.08
4199,2023-12-15,C7640,899273.6000000001,10289390.8,2574488.8400000003
4200,2023-12-15,C7650,899273.6000000001,10289390.8,4422953.24
4201,2023-12-15,C7660,899273.6000000001,10289390.8,2994039.75
4202,2023-12-15,C7670,899273.6000000001,10289390.8,4522856.83
4203,2023-12-15,C7680,899273.6000000001,10289390.8,4701187.45
4204,2023-12-15,C7690,899273.6000000001,10289390.8,3289800.07
4205,2023-12-15,C7700,899273.6000000001,10289390.8,5040274.76
4206,2023-12-15,C7710,899273.6000000001,10289390.8,2184238.69
4207,2023-12-15,C7720,899273.6000000001,10289390.8,3313822.2800000003
4208,2023-12-15,C7730,899273.6000000001,10289390.8,2225817.38
4209,2023-12-15,C7740,899273.6000000001,10289390.8,154715987.59
4210,2023-12-15,C7750,899273.6000000001,10289390.8,2722543.2
4211,2023-12-15,C7760,899273.6000000001,10289390.8,2371849.0
4212,2023-12-21,C010,116750643.31,1154309131.0292,2397503059.5
4213,2023-12-21,C020,1862348.4,15812789.52,105639219.03999999
4214,2023-12-21,C030,1862348.4,15812789.5278,34171285.12
4215,2023-12-21,C040,1862348.4,15812789.5278,34198926.93
4216,2023-12-21,C050,1862348.4,15812789.5278,36300986.16
4217,2023-12-21,C060,1862348.4,15812789.5278,44299647.35
4218,2023-12-21,C070,1862348.4,15812789.5278,32581775.78
4219,2023-12-21,C080,1862348.4,15812789.5278,34224519.63
4220,2023-12-21,C090,13036438.809999999,110689526.6952,365082438.86
4221,2023-12-21,C100,13036438.809999999,110689526.6952,297242419.6
4222,2023-12-21,C110,16761135.629999999,142315105.751,489692260.34000003
4223,2023-12-21,C120,7102385.9,68443408.0878,115197827.87
4224,2023-12-21,C130,34060243.7,342099020.64,450936704.44
4225,2023-12-21,C140,30891652.060000002,364259753.64,573712189.35
4226,2023-12-21,C150,0.0,0.0,0.0
4227,2023-12-21,C160,0.0,0.0,0.0
4228,2023-12-21,C170,0.0,0.0,0.0
4229,2023-12-21,C180,0.0,0.0,0.0
4230,2023-12-21,C190,0.0,0.0,0.0
4231,2023-12-21,C200,0.0,0.0,0.0
4232,2023-12-21,C210,0.0,0.0,0.0
4233,2023-12-21,C220,0.0,0.0,0.0
4234,2023-12-21,C6010,0.0,0.0,27600252.54
4235,2023-12-21,C6020,1862348.4,15812789.5278,74341780.97999999
4236,2023-12-21,C6030,1862348.4,15812789.5278,30701528.42
4237,2023-12-21,C6040,1862348.4,15812789.5278,30943651.64
4238,2023-12-21,C6050,1862348.4,15812789.5278,31233935.28
4239,2023-12-21,C6060,1862348.4,15812789.5278,30893031.5
4240,2023-12-21,C6070,1862348.4,15812789.5278,131477706.76
4241,2023-12-21,C6080,1862348.4,15812789.5278,35490804.29
4242,2023-12-21,C6090,1862348.4,15812789.5278,30331487.58
4243,2023-12-21,C7000,1862348.4,15812789.5278,32342602.39
4244,2023-12-21,C7010,1862348.4,15812789.5278,30904487.22
4245,2023-12-21,C7020,1862348.4,15812789.5278,32642292.08
4246,2023-12-21,C7030,1862348.4,15812789.5278,106975779.69
4247,2023-12-21,C7040,1862348.4,15812789.5278,31844911.35
4248,2023-12-21,C7050,1862348.4,15812789.5278,32200859.29
4249,2023-12-21,C7060,1862348.4,15812789.5278,36473067.92
4250,2023-12-21,C7070,1862348.4,15812789.5278,30706158.8
4251,2023-12-21,C7080,1862348.4,15812789.5278,28985980.04
4252,2023-12-21,C7090,1862348.4,15812789.5278,27600252.54
4253,2023-12-21,C7100,1862348.4,15812789.5278,27862968.380000003
4254,2023-12-21,C7110,1862348.4,15812789.5278,29942002.189999998
4255,2023-12-21,C7120,1862348.4,15812789.5278,28504937.740000002
4256,2023-12-21,C7130,1862348.4,15812789.5278,239151786.26
4257,2023-12-21,C7140,1862348.4,15812789.5278,40465106.47
4258,2023-12-21,C7150,1862348.4,15812789.5278,28960982.58
4259,2023-12-21,C7160,1310009.3800000001,13157654.64,6573488.470000001
4260,2023-12-21,C7170,1310009.3800000001,13157654.64,11440981.940000001
4261,2023-12-21,C7180,1310009.3800000001,13157654.64,59190798.93
4262,2023-12-21,C7190,1310009.3800000001,13157654.64,9031575.95
4263,2023-12-21,C7200,1310009.3800000001,13157654.64,10749841.73
4264,2023-12-21,C7210,1310009.3800000001,13157654.64,7227639.13
4265,2023-12-21,C7220,1310009.3800000001,13157654.64,8707247.850000001
4266,2023-12-21,C7230,1310009.3800000001,13157654.64,8701424.41
4267,2023-12-21,C7240,1310009.3800000001,13157654.64,112261149.53999999
4268,2023-12-21,C7250,1310009.3800000001,13157654.64,8115052.08
4269,2023-12-21,C7260,1310009.3800000001,13157654.64,9347390.51
4270,2023-12-21,C7270,1310009.3800000001,13157654.64,8847845.29
4271,2023-12-21,C7280,1310009.3800000001,13157654.64,10986554.16
4272,2023-12-21,C7290,1310009.3800000001,13157654.64,8871353.22
4273,2023-12-21,C7300,1310009.3800000001,13157654.64,10199091.01
4274,2023-12-21,C7310,1310009.3800000001,13157654.64,11453217.559999999
4275,2023-12-21,C7320,1310009.3800000001,13157654.64,9522379.55
4276,2023-12-21,C7330,1310009.3800000001,13157654.64,11786852.09
4277,2023-12-21,C7340,1310009.3800000001,13157654.64,8366933.8100000005
4278,2023-12-21,C7350,1310009.3800000001,13157654.64,10289616.05
4279,2023-12-21,C7360,1310009.3800000001,13157654.64,8801807.58
4280,2023-12-21,C7370,1310009.3800000001,13157654.64,11615924.120000001
4281,2023-12-21,C7380,1310009.3800000001,13157654.64,10595508.57
4282,2023-12-21,C7390,1310009.3800000001,13157654.64,50974588.8
4283,2023-12-21,C7400,1310009.3800000001,13157654.64,55240632.31
4284,2023-12-21,C7410,1310009.3800000001,13157654.64,8159893.95
4285,2023-12-21,C7420,1310009.3800000001,13157654.64,9136571.49
4286,2023-12-21,C7430,1310009.3800000001,13157654.64,8001300.68
4287,2023-12-21,C7440,1310009.3800000001,13157654.64,23731614.2
4288,2023-12-21,C7450,1310009.3800000001,13157654.64,9245274.72
4289,2023-12-21,C7460,1310009.3800000001,13157654.64,8317255.96
4290,2023-12-21,C7470,986054.76,11703403.3,4755279.61
4291,2023-12-21,C7480,986054.76,11703403.3,5817782.09
4292,2023-12-21,C7490,986054.76,11703403.3,4362293.03
4293,2023-12-21,C7500,986054.76,11703403.3,5456100.75
4294,2023-12-21,C7510,986054.76,11703403.3,10183631.73
4295,2023-12-21,C7520,986054.76,11703403.3,5300294.0200000005
4296,2023-12-21,C7530,986054.76,11703403.3,5414093.92
4297,2023-12-21,C7540,986054.76,11703403.3,6242025.65
4298,2023-12-21,C7550,986054.76,11703403.3,34010812.47
4299,2023-12-21,C7560,986054.76,11703403.3,5843204.88
4300,2023-12-21,C7570,986054.76,11703403.3,5851258.850000001
4301,2023-12-21,C7580,986054.76,11703403.3,7004525.05
4302,2023-12-21,C7590,986054.76,11703403.3,170455289.89
4303,2023-12-21,C7600,986054.76,11703403.3,6249879.12
4304,2023-12-21,C7610,986054.76,11703403.3,7638640.21
4305,2023-12-21,C7620,986054.76,11703403.3,39675780.71
4306,2023-12-21,C7630,986054.76,11703403.3,7653187.3
4307,2023-12-21,C7640,986054.76,11703403.3,5039875.71
4308,2023-12-21,C7650,986054.76,11703403.3,10004462.120000001
4309,2023-12-21,C7660,986054.76,11703403.3,7386668.93
4310,2023-12-21,C7670,986054.76,11703403.3,5297341.75
4311,2023-12-21,C7680,986054.76,11703403.3,6815863.57
4312,2023-12-21,C7690,986054.76,11703403.3,6572956.21
4313,2023-12-21,C7700,986054.76,11703403.3,6172596.350000001
4314,2023-12-21,C7710,986054.76,11703403.3,5017077.38
4315,2023-12-21,C7720,986054.76,11703403.3,4714455.99
4316,2023-12-21,C7730,986054.76,11703403.3,4704782.16
4317,2023-12-21,C7740,986054.76,11703403.3,164102591.27
4318,2023-12-21,C7750,986054.76,11703403.3,2823910.39
4319,2023-12-21,C7760,986054.76,11703403.3,4828272.2700000005
4320,2023-12-31,C010,86567134.32,1141510062.0546,1926770847.56
4321,2023-12-31,C020,1381784.9900000002,15755083.82,28968316.509999998
4322,2023-12-31,C030,1381784.9900000002,15755083.8206,38125753.95
4323,2023-12-31,C040,1381784.9900000002,15755083.8206,84804581.22
4324,2023-12-31,C050,1381784.9900000002,15755083.8206,34608352.15
4325,2023-12-31,C060,1381784.9900000002,15755083.8206,32302718.47
4326,2023-12-31,C070,1381784.9900000002,15755083.8206,28783306.270000003
4327,2023-12-31,C080,1381784.9900000002,15755083.8206,30279642.46
4328,2023-12-31,C090,9672494.95,110285586.7442,318976128.91999996
4329,2023-12-31,C100,9672494.95,110285586.7442,222580613.97
4330,2023-12-31,C110,12436064.940000001,141795754.3854,464522987.29
4331,2023-12-31,C120,5535368.43,71411602.4606,95202059.64
4332,2023-12-31,C130,26644553.650000002,358607091.7,428801203.75
4333,2023-12-31,C140,21224372.41,333369356.2,367719537.48
4334,2023-12-31,C150,0.0,0.0,0.0
4335,2023-12-31,C160,0.0,0.0,0.0
4336,2023-12-31,C170,0.0,0.0,0.0
4337,2023-12-31,C180,0.0,0.0,0.0
4338,2023-12-31,C190,0.0,0.0,0.0
4339,2023-12-31,C200,0.0,0.0,0.0
4340,2023-12-31,C210,0.0,0.0,0.0
4341,2023-12-31,C220,0.0,0.0,0.0
4342,2023-12-31,C6010,0.0,0.0,27677790.270000003
4343,2023-12-31,C6020,1381784.9900000002,15755083.8206,30272506.490000002
4344,2023-12-31,C6030,1381784.9900000002,15755083.8206,134245424.22
4345,2023-12-31,C6040,1381784.9900000002,15755083.8206,30085030.810000002
4346,2023-12-31,C6050,1381784.9900000002,15755083.8206,30924017.3
4347,2023-12-31,C6060,1381784.9900000002,15755083.8206,30419565.83
4348,2023-12-31,C6070,1381784.9900000002,15755083.8206,32584683.43
4349,2023-12-31,C6080,1381784.9900000002,15755083.8206,30444900.85
4350,2023-12-31,C6090,1381784.9900000002,15755083.8206,32036714.25
4351,2023-12-31,C7000,1381784.9900000002,15755083.8206,33914281.7
4352,2023-12-31,C7010,1381784.9900000002,15755083.8206,31100956.59
4353,2023-12-31,C7020,1381784.9900000002,15755083.8206,33391688.66
4354,2023-12-31,C7030,1381784.9900000002,15755083.8206,29884123.83
4355,2023-12-31,C7040,1381784.9900000002,15755083.8206,31875471.55
4356,2023-12-31,C7050,1381784.9900000002,15755083.8206,30377377.4
4357,2023-12-31,C7060,1381784.9900000002,15755083.8206,35021823.71
4358,2023-12-31,C7070,1381784.9900000002,15755083.8206,32191321.51
4359,2023-12-31,C7080,1381784.9900000002,15755083.8206,72755169.8
4360,2023-12-31,C7090,1381784.9900000002,15755083.8206,77045646.81
4361,2023-12-31,C7100,1381784.9900000002,15755083.8206,110285994.16
4362,2023-12-31,C7110,1381784.9900000002,15755083.8206,30713390.93
4363,2023-12-31,C7120,1381784.9900000002,15755083.8206,29565487.85
4364,2023-12-31,C7130,1381784.9900000002,15755083.8206,32334873.77
4365,2023-12-31,C7140,1381784.9900000002,15755083.8206,44609278.78
4366,2023-12-31,C7150,1381784.9900000002,15755083.8206,29884912.759999998
4367,2023-12-31,C7160,1038395.86,13914129.66,49108946.55
4368,2023-12-31,C7170,1038395.86,13914129.66,6011700.59
4369,2023-12-31,C7180,1038395.86,13914129.66,4545474.859999999
4370,2023-12-31,C7190,1038395.86,13914129.66,5651024.9
4371,2023-12-31,C7200,1038395.86,13914129.66,10395865.37
4372,2023-12-31,C7210,1038395.86,13914129.66,5500076.41
4373,2023-12-31,C7220,1038395.86,13914129.66,5608616.28
4374,2023-12-31,C7230,1038395.86,13914129.66,6444810.87
4375,2023-12-31,C7240,1038395.86,13914129.66,34337895.089999996
4376,2023-12-31,C7250,1038395.86,13914129.66,6038994.84
4377,2023-12-31,C7260,1038395.86,13914129.66,6049729.22
4378,2023-12-31,C7270,1038395.86,13914129.66,7215643.7299999995
4379,2023-12-31,C7280,1038395.86,13914129.66,171455952.36
4380,2023-12-31,C7290,1038395.86,13914129.66,6454551.93
4381,2023-12-31,C7300,1038395.86,13914129.66,7854133.01
4382,2023-12-31,C7310,1038395.86,13914129.66,40037578.25
4383,2023-12-31,C7320,1038395.86,13914129.66,7875051.03
4384,2023-12-31,C7330,1038395.86,13914129.66,5232529.93
4385,2023-12-31,C7340,1038395.86,13914129.66,10211562.59
4386,2023-12-31,C7350,1038395.86,13914129.66,8791766.649999999
4387,2023-12-31,C7360,1038395.86,13914129.66,5491322.76
4388,2023-12-31,C7370,1038395.86,13914129.66,7025108.73
4389,2023-12-31,C7380,1038395.86,13914129.66,6778610.55
4390,2023-12-31,C7390,1038395.86,13914129.66,6375582.71
4391,2023-12-31,C7400,1038395.86,13914129.66,5205788.98
4392,2023-12-31,C7410,1038395.86,13914129.66,4900629.89
4393,2023-12-31,C7420,1038395.86,13914129.66,4892268.58
4394,2023-12-31,C7430,1038395.86,13914129.66,28244866.07
4395,2023-12-31,C7440,1038395.86,13914129.66,16703732.81
4396,2023-12-31,C7450,684657.1799999999,10753850.2,3678535.1999999997
4397,2023-12-31,C7460,684657.1799999999,10753850.2,2976713.18
4398,2023-12-31,C7470,684657.1799999999,10753850.2,4828621.99
4399,2023-12-31,C7480,684657.1799999999,10753850.2,5132504.25
4400,2023-12-31,C7490,684657.1799999999,10753850.2,17377846.23
4401,2023-12-31,C7500,684657.1799999999,10753850.2,5124946.88
4402,2023-12-31,C7510,684657.1799999999,10753850.2,7798871.600000001
4403,2023-12-31,C7520,684657.1799999999,10753850.2,3006022.0
4404,2023-12-31,C7530,684657.1799999999,10753850.2,2820545.86
4405,2023-12-31,C7540,684657.1799999999,10753850.2,5059874.88
4406,2023-12-31,C7550,684657.1799999999,10753850.2,5831034.46
4407,2023-12-31,C7560,684657.1799999999,10753850.2,4461577.34
4408,2023-12-31,C7570,684657.1799999999,10753850.2,3753638.57
4409,2023-12-31,C7580,684657.1799999999,10753850.2,3967190.59
4410,2023-12-31,C7590,684657.1799999999,10753850.2,3413516.36
4411,2023-12-31,C7600,684657.1799999999,10753850.2,2769042.14
4412,2023-12-31,C7610,684657.1799999999,10753850.2,3908828.8000000003
4413,2023-12-31,C7620,684657.1799999999,10753850.2,82441971.36
4414,2023-12-31,C7630,684657.1799999999,10753850.2,7745232.3100000005
4415,2023-12-31,C7640,684657.1799999999,10753850.2,12865293.32
4416,2023-12-31,C7650,684657.1799999999,10753850.2,4300265.26
4417,2023-12-31,C7660,684657.1799999999,10753850.2,3279821.44
4418,2023-12-31,C7670,684657.1799999999,10753850.2,2449875.38
4419,2023-12-31,C7680,684657.1799999999,10753850.2,3744718.94
4420,2023-12-31,C7690,684657.1799999999,10753850.2,4143585.89
4421,2023-12-31,C7700,684657.1799999999,10753850.2,3107324.68
4422,2023-12-31,C7710,684657.1799999999,10753850.2,2577145.96
4423,2023-12-31,C7720,684657.1799999999,10753850.2,2721005.9
4424,2023-12-31,C7730,684657.1799999999,10753850.2,2100470.39
4425,2023-12-31,C7740,684657.1799999999,10753850.2,147695932.05
4426,2023-12-31,C7750,684657.1799999999,10753850.2,3391486.89
4427,2023-12-31,C7760,684657.1799999999,10753850.2,2924632.59
4428,2024-01-05,C010,116750643.31,1154309131.0292,2397503059.5
4429,2024-01-05,C020,1862348.4,15812789.52,105639219.03999999
4430,2024-01-05,C030,1862348.4,15812789.5278,34171285.12
4431,2024-01-05,C040,1862348.4,15812789.5278,34198926.93
4432,2024-01-05,C050,1862348.4,15812789.5278,36300986.16
4433,2024-01-05,C060,1862348.4,15812789.5278,44299647.35
4434,2024-01-05,C070,1862348.4,15812789.5278,32581775.78
4435,2024-01-05,C080,1862348.4,15812789.5278,34224519.63
4436,2024-01-05,C090,13036438.809999999,110689526.6952,365082438.86
4437,2024-01-05,C100,13036438.809999999,110689526.6952,297242419.6
4438,2024-01-05,C110,16761135.629999999,142315105.751,489692260.34000003
4439,2024-01-05,C120,7102385.9,68443408.0878,115197827.87
4440,2024-01-05,C130,34060243.7,342099020.64,450936704.44
4441,2024-01-05,C140,30891652.060000002,364259753.64,573712189.35
4442,2024-01-05,C150,0.0,0.0,0.0
4443,2024-01-05,C160,0.0,0.0,0.0
4444,2024-01-05,C170,0.0,0.0,0.0
4445,2024-01-05,C180,0.0,0.0,0.0
4446,2024-01-05,C190,0.0,0.0,0.0
4447,2024-01-05,C200,0.0,0.0,0.0
4448,2024-01-05,C210,0.0,0.0,0.0
4449,2024-01-05,C220,0.0,0.0,0.0
4450,2024-01-05,C6010,0.0,0.0,27600252.54
4451,2024-01-05,C6020,1862348.4,15812789.5278,74341780.97999999
4452,2024-01-05,C6030,1862348.4,15812789.5278,30701528.42
4453,2024-01-05,C6040,1862348.4,15812789.5278,30943651.64
4454,2024-01-05,C6050,1862348.4,15812789.5278,31233935.28
4455,2024-01-05,C6060,1862348.4,15812789.5278,30893031.5
4456,2024-01-05,C6070,1862348.4,15812789.5278,131477706.76
4457,2024-01-05,C6080,1862348.4,15812789.5278,35490804.29
4458,2024-01-05,C6090,1862348.4,15812789.5278,30331487.58
4459,2024-01-05,C7000,1862348.4,15812789.5278,32342602.39
4460,2024-01-05,C7010,1862348.4,15812789.5278,30904487.22
4461,2024-01-05,C7020,1862348.4,15812789.5278,32642292.08
4462,2024-01-05,C7030,1862348.4,15812789.5278,106975779.69
4463,2024-01-05,C7040,1862348.4,15812789.5278,31844911.35
4464,2024-01-05,C7050,1862348.4,15812789.5278,32200859.29
4465,2024-01-05,C7060,1862348.4,15812789.5278,36473067.92
4466,2024-01-05,C7070,1862348.4,15812789.5278,30706158.8
4467,2024-01-05,C7080,1862348.4,15812789.5278,28985980.04
4468,2024-01-05,C7090,1862348.4,15812789.5278,27600252.54
4469,2024-01-05,C7100,1862348.4,15812789.5278,27862968.380000003
4470,2024-01-05,C7110,1862348.4,15812789.5278,29942002.189999998
4471,2024-01-05,C7120,1862348.4,15812789.5278,28504937.740000002
4472,2024-01-05,C7130,1862348.4,15812789.5278,239151786.26
